"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.72299977952821,1.25298715315675,0.602947979006037,-2.71547637320866,0.51352823901071,-3.09016836898496,-3.9653397966615,-3.46051766698573,5.51410750553756,10.8777739054133,38.6200580708622,58.6850921154818,151.200209941019,249.222711942902,572.321828672785,1433.66939604778,292.087136723922,695.363642100609,1468.96549670022,498.336815893309
-0.388201814135224,0.484904746134974,0.920173430911818,-3.03445091136653,2.20373573065615,-2.37878267958498,-4.31367283446159,-4.62512876901896,-5.44785368262525,1.09212351800504,22.7282694350079,45.332383120579,159.293338272392,287.64780317224,607.00863747234,1411.35916760023,308.635568513098,724.453356293591,1446.98655959301,523.503643827524
-0.0604832042461182,0.543723331471155,-0.128769663522242,0.470578500054177,0.563192496443736,-2.81140245393351,-3.01057868081488,-4.47634496779709,-11.8248549753845,-11.6140260318528,-3.04906284148143,19.9735994023613,132.423577027534,287.449609203809,636.225687933809,1437.30178237789,306.114996304559,747.512957412741,1475.67395528097,534.087855388524
-1.69942526326469,1.91677392207681,0.615784709067005,0.095530913836296,-0.147386473044074,-0.903733496832329,-1.44414357601402,-4.50966582759803,-12.9698631599971,-15.4550848464296,-26.4941705377859,-14.1465040842702,70.4687142310879,236.332426768297,602.69002372693,1447.05817483684,271.361213757684,716.183553330761,1478.61654785394,494.52282859357
-0.0247050926555963,0.966042746898148,0.116797068691455,-1.15120733246498,-0.068405223438462,-0.0844998324402446,-0.464860423421968,-2.81775833804159,-10.4849696993289,-17.3979231672726,-38.878820908632,-39.8365095962895,-10.8646084032094,133.727493737915,490.784932069759,1360.00874941978,196.245500782182,598.95912715781,1379.602002842,396.593451093386
1.44697328112273,0.59998787510386,-0.496880846571657,-0.659414038649059,-1.04046592421635,-1.04752613268746,-2.19407380835231,-1.29163727997548,-7.15519061413252,-15.6399463548247,-43.764890858716,-55.4613253629916,-81.9422603108226,6.05836766719882,307.476366759657,1122.36341434602,97.210921868362,401.994534994574,1129.09767172288,242.838466878339
-1.18857405082205,1.40841816788889,0.306208512678345,0.750363593057288,-0.0528301053562069,0.158427864848395,-1.61156650462155,-3.33427786186171,-6.35605946981165,-14.0606763573844,-42.2785060336572,-64.4016029445947,-135.529483106127,-118.792024813642,73.445987019186,740.766873559819,-14.4243265955725,146.952027823402,742.346018919455,51.8981108379087
-0.146491089542265,0.162531277806093,-0.982917103761707,-0.28014293726812,-1.08726891804976,-0.722378206038088,1.10628840270395,-2.7572592771238,-2.5832973346401,-10.1692084004654,-37.0933087480581,-62.2741506438571,-166.018206291692,-220.002728694513,-172.471226653558,257.116341918919,-123.213442429342,-129.316288855999,256.704590546402,-147.702852378863
1.5344938432286,-0.221781378222069,-0.24772675353583,1.05152494012799,-3.1150431863411,-1.66290230980231,-2.84234837521944,-3.27199500785931,-2.1464616673562,-7.83985391293537,-31.5244218617715,-54.2959414479728,-173.913288462006,-285.940317029103,-388.906532373391,-250.69313612075,-208.371003207848,-379.306885269086,-259.25392642874,-319.449963492094
0.708081624828221,-0.381671762163004,-0.817111999791966,0.842009978713319,-1.01286908470787,0.216933491420586,-4.14956112997511,-3.39916408190012,-8.60721491982312,-7.53168076958782,-28.2934976417922,-50.7825610339388,-171.290281178334,-320.786128554756,-553.335080683285,-721.567233151106,-272.494420353894,-578.819953752946,-734.606698499622,-455.450761177815
